Date,Order_ID,Customer_ID,Category,Product,Quantity,Price,Revenue,Region
2025-06-27,ORD04535,CUST1416,Sports,Dumbbells,2,3747.81,7495.62,Central
2025-06-27,ORD00942,CUST2094,Electronics,Headphones,3,27004.71,81014.13,West
2025-06-27,ORD04348,CUST2990,Books,Textbook,5,347.09,1735.43,East
2025-06-27,ORD00188,CUST2525,Electronics,Laptop,1,7363.48,7363.48,South
2025-06-27,ORD03201,CUST1767,Electronics,Smartwatch,2,45710.82,91421.63,Central
2025-06-27,ORD04483,CUST2345,Home & Kitchen,Cookware,2,3806.38,7612.75,South
2025-06-27,ORD01895,CUST2879,Electronics,Headphones,2,44961.86,89923.73,Central
2025-06-27,ORD00478,CUST1188,Home & Kitchen,Vacuum,1,4185.47,4185.47,Central
2025-06-27,ORD01901,CUST2159,Home & Kitchen,Coffee Maker,1,6984.03,6984.03,Central
2025-06-28,ORD04054,CUST1186,Sports,Yoga Mat,2,7236.75,14473.51,West
2025-06-28,ORD04140,CUST2072,Home & Kitchen,Vacuum,3,13753.93,41261.79,East
2025-06-28,ORD03388,CUST1423,Sports,Yoga Mat,2,9133.19,18266.38,South
2025-06-28,ORD04232,CUST1944,Books,Fiction,2,1098.52,2197.05,West
2025-06-28,ORD00534,CUST2211,Electronics,Headphones,1,58065.16,58065.16,West
2025-06-28,ORD03240,CUST1276,Books,Textbook,2,806.66,1613.32,North
2025-06-28,ORD04783,CUST2342,Books,Non-Fiction,2,852.64,1705.27,South
2025-06-28,ORD00686,CUST2396,Home & Kitchen,Vacuum,1,11266.59,11266.59,West
2025-06-28,ORD03879,CUST2641,Home & Kitchen,Coffee Maker,1,14395.08,14395.08,East
2025-06-28,ORD01331,CUST1533,Books,Non-Fiction,1,636.02,636.02,South
2025-06-28,ORD00256,CUST2031,Home & Kitchen,Coffee Maker,2,5361.17,10722.34,East
2025-06-28,ORD03617,CUST1323,Sports,Yoga Mat,1,5239.67,5239.67,East
2025-06-29,ORD03303,CUST1834,Books,Comics,4,288.0,1152.0,North
2025-06-29,ORD01619,CUST2065,Electronics,Laptop,3,33458.4,100375.21,Central
2025-06-29,ORD02453,CUST1221,Books,Non-Fiction,1,302.4,302.4,South
2025-06-29,ORD00452,CUST1963,Electronics,Smartphone,1,67474.56,67474.56,North
2025-06-29,ORD04386,CUST2989,Electronics,Smartphone,3,53316.74,159950.21,South
2025-06-29,ORD02368,CUST1929,Electronics,Tablet,1,65030.75,65030.75,East
2025-06-30,ORD02194,CUST2806,Home & Kitchen,Cookware,2,11282.26,22564.52,North
2025-06-30,ORD00866,CUST2691,Sports,Yoga Mat,1,7883.27,7883.27,South
2025-06-30,ORD02133,CUST1440,Clothing,T-Shirt,1,4880.78,4880.78,North
2025-06-30,ORD02022,CUST1743,Electronics,Laptop,1,16066.82,16066.82,Central
2025-06-30,ORD03268,CUST1318,Home & Kitchen,Vacuum,2,5915.05,11830.1,North
2025-06-30,ORD01933,CUST1191,Electronics,Tablet,2,19256.41,38512.81,South
2025-06-30,ORD02042,CUST1437,Home & Kitchen,Coffee Maker,1,9591.89,9591.89,North
2025-06-30,ORD00094,CUST1441,Books,Comics,1,1660.93,1660.93,West
2025-06-30,ORD00554,CUST1159,Electronics,Tablet,1,47052.09,47052.09,West
2025-06-30,ORD01283,CUST2549,Electronics,Smartwatch,2,73806.94,147613.88,East
2025-07-01,ORD01623,CUST1657,Electronics,Smartphone,1,14458.71,14458.71,North
2025-07-01,ORD03550,CUST2315,Clothing,Jeans,2,2583.38,5166.76,Central
2025-07-01,ORD02968,CUST1406,Electronics,Tablet,1,60353.14,60353.14,South
2025-07-01,ORD03427,CUST1897,Books,Fiction,2,1665.31,3330.61,Central
2025-07-01,ORD01932,CUST2419,Home & Kitchen,Coffee Maker,4,9207.09,36828.36,West
2025-07-01,ORD03848,CUST1249,Home & Kitchen,Blender,1,12613.05,12613.05,East
2025-07-02,ORD04490,CUST1607,Home & Kitchen,Blender,1,9671.25,9671.25,South
2025-07-02,ORD04111,CUST1219,Books,Comics,3,1033.92,3101.75,North
2025-07-02,ORD02815,CUST2095,Books,Biography,4,828.89,3315.57,South
2025-07-02,ORD02032,CUST2565,Electronics,Smartphone,2,64336.98,128673.95,Central
2025-07-02,ORD04556,CUST2450,Sports,Running Shoes,3,1474.08,4422.25,North
2025-07-02,ORD00798,CUST1607,Books,Fiction,1,568.11,568.11,Central
2025-07-02,ORD01880,CUST2168,Electronics,Smartphone,1,28536.41,28536.41,Central
2025-07-02,ORD02849,CUST1926,Electronics,Headphones,1,10879.13,10879.13,North
2025-07-02,ORD04048,CUST2489,Sports,Dumbbells,1,2037.4,2037.4,East
2025-07-02,ORD00859,CUST2236,Sports,Running Shoes,1,6815.6,6815.6,Central
2025-07-03,ORD04384,CUST1231,Books,Biography,1,1174.39,1174.39,East
2025-07-03,ORD01543,CUST1233,Books,Textbook,3,710.24,2130.73,North
2025-07-03,ORD04160,CUST2162,Clothing,T-Shirt,2,3494.22,6988.44,West
2025-07-03,ORD01471,CUST1292,Clothing,Shoes,1,1479.78,1479.78,Central
2025-07-03,ORD03778,CUST1627,Home & Kitchen,Cookware,1,4314.81,4314.81,Central
2025-07-03,ORD01144,CUST2975,Home & Kitchen,Coffee Maker,1,7444.72,7444.72,North
2025-07-03,ORD01293,CUST1475,Home & Kitchen,Air Fryer,2,12990.2,25980.41,Central
2025-07-03,ORD03686,CUST1742,Home & Kitchen,Vacuum,2,8941.78,17883.55,North
2025-07-03,ORD00969,CUST1723,Home & Kitchen,Coffee Maker,1,4518.31,4518.31,East
2025-07-03,ORD03416,CUST1171,Sports,Tennis Racket,1,4240.09,4240.09,South
2025-07-03,ORD04493,CUST1139,Books,Non-Fiction,2,1309.49,2618.97,East
2025-07-03,ORD04293,CUST2123,Electronics,Laptop,3,16437.25,49311.74,South
2025-07-04,ORD03800,CUST1114,Clothing,Jeans,1,2140.07,2140.07,West
2025-07-04,ORD04938,CUST2435,Clothing,Jacket,1,4794.72,4794.72,South
2025-07-04,ORD01018,CUST2871,Clothing,Dress,2,4828.9,9657.8,Central
2025-07-04,ORD02793,CUST1044,Home & Kitchen,Air Fryer,2,1192.71,2385.41,Central
2025-07-04,ORD00222,CUST2636,Books,Comics,1,472.28,472.28,Central
2025-07-04,ORD02464,CUST1402,Clothing,Dress,1,2796.16,2796.16,West
2025-07-04,ORD03593,CUST2942,Clothing,Jeans,5,4767.8,23839.0,South
2025-07-05,ORD03602,CUST1715,Clothing,Jacket,1,789.73,789.73,Central
2025-07-05,ORD00766,CUST2264,Electronics,Laptop,3,43556.05,130668.16,Central
2025-07-05,ORD03005,CUST2394,Electronics,Tablet,2,74498.15,148996.3,North
2025-07-05,ORD04359,CUST2326,Sports,Dumbbells,2,1529.99,3059.98,South
2025-07-05,ORD00259,CUST2721,Electronics,Tablet,2,19584.76,39169.53,Central
2025-07-05,ORD00660,CUST1797,Books,Comics,1,481.4,481.4,North
2025-07-05,ORD04484,CUST1072,Clothing,Jacket,1,3970.73,3970.73,Central
2025-07-05,ORD03611,CUST1431,Books,Non-Fiction,2,1254.59,2509.18,North
2025-07-05,ORD00687,CUST1650,Sports,Tennis Racket,3,9267.84,27803.51,South
2025-07-05,ORD02256,CUST2789,Books,Non-Fiction,2,1351.55,2703.09,West
2025-07-05,ORD01454,CUST1061,Clothing,Shoes,1,2112.35,2112.35,South
2025-07-06,ORD03909,CUST2889,Home & Kitchen,Cookware,1,4427.1,4427.1,North
2025-07-06,ORD04529,CUST2022,Home & Kitchen,Coffee Maker,1,2853.22,2853.22,West
2025-07-06,ORD02503,CUST2282,Sports,Dumbbells,5,5943.44,29717.18,Central
2025-07-06,ORD00414,CUST1835,Clothing,Dress,4,2827.03,11308.12,North
2025-07-06,ORD01965,CUST2805,Electronics,Tablet,4,7100.4,28401.6,West
2025-07-06,ORD04992,CUST1505,Books,Textbook,1,1394.38,1394.38,North
2025-07-06,ORD03482,CUST2716,Electronics,Smartwatch,1,60171.81,60171.81,West
2025-07-06,ORD02302,CUST2510,Electronics,Smartphone,2,12116.99,24233.98,South
2025-07-06,ORD04001,CUST1624,Home & Kitchen,Vacuum,2,9998.37,19996.73,Central
2025-07-07,ORD00725,CUST2801,Sports,Bicycle,4,5947.32,23789.26,North
2025-07-07,ORD00360,CUST2162,Sports,Dumbbells,1,4207.74,4207.74,Central
2025-07-07,ORD04480,CUST1237,Sports,Tennis Racket,1,1145.85,1145.85,West
2025-07-07,ORD04076,CUST2567,Electronics,Tablet,4,34579.03,138316.13,East
2025-07-07,ORD04591,CUST2455,Clothing,Jeans,1,4220.43,4220.43,North
2025-07-07,ORD03567,CUST1633,Home & Kitchen,Blender,1,2560.47,2560.47,East
2025-07-07,ORD04383,CUST1698,Books,Non-Fiction,2,1605.53,3211.05,West
2025-07-07,ORD03961,CUST1760,Electronics,Tablet,1,57986.42,57986.42,Central
2025-07-08,ORD04040,CUST1418,Books,Biography,2,256.11,512.22,West
2025-07-08,ORD00233,CUST2179,Books,Biography,1,578.21,578.21,West
2025-07-08,ORD02097,CUST1637,Books,Fiction,1,1378.42,1378.42,North
2025-07-08,ORD02365,CUST1467,Electronics,Tablet,3,59789.9,179369.7,South
2025-07-08,ORD03816,CUST2542,Clothing,Jeans,1,3473.68,3473.68,West
2025-07-08,ORD04288,CUST1818,Clothing,Shoes,1,662.27,662.27,West
2025-07-08,ORD03400,CUST2692,Sports,Bicycle,1,9530.93,9530.93,East
2025-07-08,ORD02497,CUST1845,Electronics,Tablet,3,73105.58,219316.74,Central
2025-07-08,ORD03740,CUST2976,Clothing,Jacket,2,3068.78,6137.57,Central
2025-07-08,ORD04110,CUST2282,Clothing,Jeans,1,4404.97,4404.97,Central
2025-07-08,ORD00940,CUST2014,Clothing,T-Shirt,2,3019.47,6038.95,South
2025-07-08,ORD00803,CUST2349,Electronics,Smartphone,2,74789.7,149579.39,Central
2025-07-08,ORD04522,CUST2648,Clothing,Dress,2,3010.01,6020.02,South
2025-07-08,ORD02845,CUST2086,Electronics,Headphones,1,17316.55,17316.55,North
2025-07-08,ORD03787,CUST2053,Electronics,Laptop,1,63936.01,63936.01,North
2025-07-09,ORD01596,CUST1317,Clothing,Dress,1,4824.97,4824.97,North
2025-07-09,ORD01352,CUST2225,Electronics,Tablet,2,43843.04,87686.07,South
2025-07-09,ORD01931,CUST1925,Home & Kitchen,Cookware,3,7744.6,23233.79,West
2025-07-09,ORD03594,CUST1298,Books,Non-Fiction,1,1377.52,1377.52,East
2025-07-09,ORD04188,CUST2590,Home & Kitchen,Coffee Maker,1,4370.01,4370.01,Central
2025-07-09,ORD03342,CUST2933,Books,Fiction,1,566.99,566.99,East
2025-07-09,ORD02866,CUST2464,Clothing,Shoes,1,2929.91,2929.91,West
2025-07-09,ORD04452,CUST1343,Clothing,Dress,3,3216.8,9650.4,West
2025-07-09,ORD01116,CUST2613,Books,Non-Fiction,5,1571.73,7858.64,North
2025-07-09,ORD00285,CUST1823,Sports,Yoga Mat,1,812.14,812.14,North
2025-07-09,ORD02747,CUST1497,Electronics,Laptop,2,7754.61,15509.23,North
2025-07-10,ORD00698,CUST1254,Home & Kitchen,Coffee Maker,1,7829.52,7829.52,North
2025-07-10,ORD03553,CUST1521,Electronics,Smartwatch,4,21346.61,85386.46,South
2025-07-10,ORD00839,CUST1043,Sports,Yoga Mat,2,7456.86,14913.71,South
2025-07-10,ORD02455,CUST1784,Sports,Running Shoes,3,9498.43,28495.29,North
2025-07-10,ORD01507,CUST1706,Electronics,Laptop,4,57367.47,229469.9,South
2025-07-10,ORD02864,CUST1350,Sports,Bicycle,5,2114.45,10572.27,North
2025-07-10,ORD01260,CUST2963,Clothing,Shoes,1,2139.31,2139.31,South
2025-07-10,ORD03431,CUST2249,Home & Kitchen,Air Fryer,1,4903.48,4903.48,Central
2025-07-10,ORD01192,CUST1517,Books,Textbook,3,690.59,2071.76,North
2025-07-10,ORD04321,CUST1019,Electronics,Laptop,5,74384.62,371923.08,South
2025-07-10,ORD04276,CUST2548,Books,Non-Fiction,1,901.4,901.4,North
2025-07-11,ORD03089,CUST2996,Sports,Bicycle,1,6304.04,6304.04,South
2025-07-11,ORD02243,CUST2547,Clothing,Jacket,2,4848.24,9696.49,West
2025-07-11,ORD00497,CUST1084,Books,Comics,1,1021.09,1021.09,West
2025-07-11,ORD00464,CUST2212,Clothing,Dress,2,2719.61,5439.23,East
2025-07-11,ORD03324,CUST2936,Home & Kitchen,Air Fryer,2,7636.44,15272.88,South
2025-07-11,ORD01833,CUST2314,Books,Textbook,2,1335.36,2670.72,West
2025-07-11,ORD03485,CUST1255,Clothing,Dress,1,965.88,965.88,South
2025-07-11,ORD02938,CUST2820,Home & Kitchen,Coffee Maker,1,3313.33,3313.33,Central
2025-07-11,ORD00904,CUST2711,Books,Textbook,1,995.88,995.88,North
2025-07-11,ORD04225,CUST2431,Sports,Bicycle,2,3266.72,6533.45,Central
2025-07-11,ORD03964,CUST1378,Electronics,Smartwatch,2,43156.48,86312.96,Central
2025-07-11,ORD04177,CUST2230,Clothing,Dress,3,4220.95,12662.86,North
2025-07-11,ORD00787,CUST2065,Books,Textbook,1,1072.99,1072.99,East
2025-07-11,ORD02386,CUST1592,Clothing,Jacket,1,2096.26,2096.26,South
2025-07-12,ORD04249,CUST1831,Clothing,Shoes,4,3044.37,12177.48,Central
2025-07-12,ORD03143,CUST1192,Electronics,Headphones,1,76128.83,76128.83,East
2025-07-12,ORD01409,CUST1988,Electronics,Laptop,1,68765.82,68765.82,North
2025-07-12,ORD02585,CUST2112,Books,Non-Fiction,1,935.15,935.15,Central
2025-07-12,ORD00485,CUST1073,Home & Kitchen,Blender,2,7960.34,15920.68,North
2025-07-12,ORD00792,CUST2492,Electronics,Tablet,1,54784.88,54784.88,West
2025-07-12,ORD04207,CUST2457,Home & Kitchen,Vacuum,1,10803.41,10803.41,North
2025-07-12,ORD04509,CUST1101,Electronics,Smartphone,2,48517.54,97035.07,South
2025-07-12,ORD04212,CUST2809,Sports,Yoga Mat,2,6735.3,13470.61,South
2025-07-12,ORD00358,CUST2129,Books,Non-Fiction,1,1659.99,1659.99,West
2025-07-13,ORD04536,CUST2448,Sports,Running Shoes,2,1532.33,3064.66,East
2025-07-13,ORD01571,CUST2106,Sports,Running Shoes,1,3628.1,3628.1,West
2025-07-13,ORD01927,CUST2018,Books,Fiction,1,948.01,948.01,North
2025-07-13,ORD03969,CUST2394,Books,Fiction,1,422.2,422.2,Central
2025-07-13,ORD00653,CUST2713,Sports,Tennis Racket,1,8129.22,8129.22,Central
2025-07-13,ORD03430,CUST1778,Clothing,Shoes,2,1803.41,3606.81,West
2025-07-13,ORD01966,CUST1766,Electronics,Smartphone,1,10763.71,10763.71,North
2025-07-13,ORD03084,CUST2911,Clothing,Jeans,1,4051.17,4051.17,East
2025-07-13,ORD04304,CUST2181,Books,Biography,5,1465.53,7327.65,East
2025-07-13,ORD04345,CUST2566,Electronics,Tablet,1,29351.96,29351.96,North
2025-07-14,ORD02489,CUST2411,Home & Kitchen,Cookware,1,11921.04,11921.04,East
2025-07-14,ORD00994,CUST2118,Sports,Yoga Mat,2,3806.13,7612.25,North
2025-07-14,ORD03109,CUST1907,Electronics,Smartphone,2,52179.32,104358.64,South
2025-07-14,ORD00566,CUST1878,Electronics,Headphones,1,20753.55,20753.55,Central
2025-07-14,ORD00911,CUST1294,Home & Kitchen,Coffee Maker,4,6227.3,24909.2,South
2025-07-14,ORD01877,CUST2778,Sports,Bicycle,1,6953.5,6953.5,Central
2025-07-15,ORD02879,CUST2025,Electronics,Smartwatch,3,17509.17,52527.52,South
2025-07-15,ORD00817,CUST2753,Books,Fiction,1,693.05,693.05,East
2025-07-15,ORD00170,CUST2969,Electronics,Smartphone,2,37646.95,75293.91,South
2025-07-15,ORD00029,CUST2843,Books,Biography,1,1167.21,1167.21,Central
2025-07-15,ORD00290,CUST1593,Home & Kitchen,Cookware,2,2776.22,5552.44,Central
2025-07-15,ORD01140,CUST1359,Home & Kitchen,Air Fryer,1,11807.5,11807.5,North
2025-07-15,ORD02267,CUST2147,Clothing,Shoes,2,714.26,1428.51,Central
2025-07-15,ORD02931,CUST1705,Home & Kitchen,Cookware,2,3825.47,7650.95,North
2025-07-15,ORD01360,CUST2860,Books,Fiction,1,1749.09,1749.09,West
2025-07-16,ORD02349,CUST1633,Books,Biography,1,1390.52,1390.52,West
2025-07-16,ORD02796,CUST2437,Home & Kitchen,Vacuum,3,10023.35,30070.06,Central
2025-07-16,ORD03486,CUST1972,Books,Fiction,2,1595.05,3190.09,East
2025-07-16,ORD00521,CUST1253,Books,Biography,1,1498.32,1498.32,Central
2025-07-16,ORD01918,CUST2911,Electronics,Smartphone,2,43076.29,86152.57,North
2025-07-16,ORD00647,CUST2663,Electronics,Smartwatch,1,64120.64,64120.64,Central
2025-07-16,ORD01583,CUST1237,Electronics,Laptop,1,8418.57,8418.57,North
2025-07-16,ORD01380,CUST2405,Home & Kitchen,Coffee Maker,2,9207.34,18414.68,South
2025-07-16,ORD04073,CUST1357,Clothing,Jeans,2,4337.53,8675.06,West
2025-07-16,ORD04135,CUST1086,Electronics,Tablet,3,39906.25,119718.76,Central
2025-07-16,ORD02236,CUST2092,Books,Non-Fiction,2,1297.77,2595.54,East
2025-07-16,ORD04479,CUST2913,Sports,Running Shoes,2,4821.0,9641.99,East
2025-07-16,ORD01115,CUST1430,Books,Non-Fiction,1,1510.1,1510.1,East
2025-07-16,ORD03449,CUST2781,Books,Non-Fiction,3,1230.55,3691.66,South
2025-07-17,ORD03793,CUST1122,Books,Comics,1,1381.75,1381.75,East
2025-07-17,ORD01032,CUST2769,Clothing,Shoes,2,2661.07,5322.13,Central
2025-07-17,ORD03438,CUST2571,Clothing,Dress,2,4993.36,9986.73,North
2025-07-17,ORD00977,CUST2915,Home & Kitchen,Blender,3,7595.54,22786.63,North
2025-07-17,ORD02692,CUST2525,Clothing,Jeans,2,3328.72,6657.44,East
2025-07-17,ORD03649,CUST1083,Home & Kitchen,Cookware,1,13220.2,13220.2,South
2025-07-17,ORD04869,CUST2587,Clothing,T-Shirt,1,2732.22,2732.22,South
2025-07-17,ORD03372,CUST1619,Sports,Running Shoes,2,8893.44,17786.88,Central
2025-07-17,ORD03730,CUST2984,Home & Kitchen,Vacuum,1,1493.42,1493.42,West
2025-07-17,ORD00712,CUST1474,Electronics,Headphones,4,46677.86,186711.46,East
2025-07-17,ORD00980,CUST2155,Clothing,Shoes,3,3917.69,11753.07,North
2025-07-17,ORD04300,CUST2547,Clothing,Jacket,4,3186.75,12746.98,South
2025-07-17,ORD03767,CUST1666,Sports,Running Shoes,1,8153.13,8153.13,Central
2025-07-17,ORD04286,CUST1243,Books,Comics,1,688.91,688.91,Central
2025-07-17,ORD00850,CUST1130,Home & Kitchen,Air Fryer,1,13378.9,13378.9,South
2025-07-17,ORD04704,CUST2649,Electronics,Smartphone,2,8660.3,17320.6,South
2025-07-17,ORD04717,CUST1961,Home & Kitchen,Coffee Maker,1,5534.19,5534.19,West
2025-07-18,ORD03339,CUST2636,Home & Kitchen,Blender,2,7975.74,15951.48,West
2025-07-18,ORD04524,CUST1866,Home & Kitchen,Air Fryer,2,2719.62,5439.25,Central
2025-07-18,ORD03075,CUST1073,Electronics,Smartwatch,1,49039.38,49039.38,South
2025-07-18,ORD00950,CUST1876,Electronics,Smartwatch,2,10889.54,21779.08,Central
2025-07-18,ORD05000,CUST1730,Clothing,Jeans,5,3949.69,19748.46,West
2025-07-18,ORD00055,CUST2913,Electronics,Smartphone,1,29692.3,29692.3,South
2025-07-18,ORD04923,CUST2667,Electronics,Smartwatch,1,18651.76,18651.76,Central
2025-07-18,ORD00004,CUST2641,Home & Kitchen,Air Fryer,2,12711.43,25422.86,Central
2025-07-18,ORD02228,CUST1780,Sports,Tennis Racket,2,3289.32,6578.63,North
2025-07-18,ORD02249,CUST1596,Home & Kitchen,Blender,1,2561.7,2561.7,Central
2025-07-18,ORD04352,CUST2679,Electronics,Laptop,1,14394.57,14394.57,North
2025-07-18,ORD01953,CUST1379,Books,Comics,5,508.58,2542.89,West
2025-07-19,ORD04877,CUST1272,Clothing,Jeans,1,2861.33,2861.33,West
2025-07-19,ORD03464,CUST1857,Sports,Yoga Mat,1,7886.53,7886.53,Central
2025-07-19,ORD01269,CUST1302,Clothing,Jacket,2,1957.57,3915.15,South
2025-07-19,ORD01661,CUST1090,Home & Kitchen,Cookware,3,3782.31,11346.94,Central
2025-07-19,ORD04423,CUST2871,Clothing,Jeans,2,2722.89,5445.77,North
2025-07-19,ORD00951,CUST1473,Books,Fiction,2,1207.23,2414.47,North
2025-07-19,ORD02276,CUST1962,Electronics,Laptop,1,43803.65,43803.65,South
2025-07-19,ORD02388,CUST2010,Electronics,Smartwatch,2,59653.19,119306.39,East
2025-07-19,ORD03063,CUST1195,Clothing,Shoes,3,2604.07,7812.2,East
2025-07-19,ORD00009,CUST1894,Electronics,Smartwatch,2,55001.42,110002.85,West
2025-07-19,ORD04337,CUST1098,Electronics,Headphones,1,29295.8,29295.8,North
2025-07-19,ORD04988,CUST2142,Electronics,Laptop,2,39703.12,79406.24,West
2025-07-19,ORD04501,CUST2767,Books,Biography,2,936.92,1873.84,Central
2025-07-19,ORD04115,CUST2658,Electronics,Smartwatch,2,65585.6,131171.21,North
2025-07-20,ORD00962,CUST1204,Electronics,Headphones,1,73076.15,73076.15,Central
2025-07-20,ORD02262,CUST1848,Clothing,Jacket,1,1718.99,1718.99,Central
2025-07-20,ORD01832,CUST2237,Sports,Yoga Mat,1,6628.29,6628.29,East
2025-07-20,ORD04275,CUST1913,Books,Comics,1,1587.98,1587.98,South
2025-07-20,ORD03948,CUST1510,Books,Fiction,2,1549.11,3098.21,South
2025-07-20,ORD02942,CUST2927,Clothing,T-Shirt,3,4758.81,14276.44,South
2025-07-20,ORD01552,CUST2093,Electronics,Smartwatch,2,19196.21,38392.43,Central
2025-07-20,ORD02431,CUST2455,Electronics,Laptop,1,31968.23,31968.23,West
2025-07-20,ORD04074,CUST2796,Books,Non-Fiction,3,1779.72,5339.17,Central
2025-07-21,ORD02333,CUST1249,Books,Fiction,2,1933.11,3866.21,West
2025-07-21,ORD02578,CUST2958,Sports,Running Shoes,2,5119.71,10239.43,North
2025-07-21,ORD01934,CUST2523,Electronics,Laptop,1,42991.54,42991.54,West
2025-07-21,ORD01495,CUST2066,Home & Kitchen,Air Fryer,1,14044.96,14044.96,North
2025-07-21,ORD04662,CUST1038,Books,Textbook,2,498.41,996.82,East
2025-07-21,ORD03057,CUST2763,Home & Kitchen,Air Fryer,1,9849.02,9849.02,North
2025-07-21,ORD04362,CUST2032,Electronics,Headphones,1,33798.92,33798.92,Central
2025-07-21,ORD04356,CUST2920,Clothing,T-Shirt,3,2718.95,8156.86,South
2025-07-21,ORD03927,CUST2679,Clothing,T-Shirt,1,1087.74,1087.74,West
2025-07-22,ORD02265,CUST1152,Electronics,Headphones,1,36128.41,36128.41,North
2025-07-22,ORD03126,CUST1679,Electronics,Laptop,5,48385.32,241926.6,East
2025-07-22,ORD01689,CUST2015,Electronics,Smartwatch,2,49352.96,98705.92,Central
2025-07-22,ORD00804,CUST1614,Clothing,Shoes,2,4744.84,9489.69,East
2025-07-22,ORD00205,CUST1473,Home & Kitchen,Cookware,1,5047.91,5047.91,South
2025-07-22,ORD00542,CUST2540,Electronics,Smartwatch,1,69343.78,69343.78,South
2025-07-22,ORD03253,CUST1707,Clothing,T-Shirt,1,866.26,866.26,Central
2025-07-22,ORD00663,CUST2100,Books,Textbook,2,1407.49,2814.98,North
2025-07-22,ORD01579,CUST2196,Electronics,Tablet,1,17737.96,17737.96,Central
2025-07-22,ORD04165,CUST2261,Books,Non-Fiction,1,1979.26,1979.26,South
2025-07-22,ORD04088,CUST1931,Sports,Running Shoes,2,579.67,1159.34,West
2025-07-22,ORD00031,CUST1010,Home & Kitchen,Cookware,1,11590.32,11590.32,West
2025-07-22,ORD02406,CUST2029,Electronics,Smartwatch,1,72885.04,72885.04,Central
2025-07-22,ORD03492,CUST1583,Electronics,Smartwatch,2,59505.43,119010.87,South
2025-07-23,ORD03675,CUST2366,Electronics,Headphones,2,10168.41,20336.83,West
2025-07-23,ORD02323,CUST1711,Clothing,Dress,1,4381.65,4381.65,East
2025-07-23,ORD01093,CUST2891,Sports,Running Shoes,1,3679.87,3679.87,South
2025-07-23,ORD03232,CUST1076,Electronics,Laptop,3,40581.74,121745.22,South
2025-07-23,ORD01509,CUST2906,Home & Kitchen,Coffee Maker,4,14492.85,57971.41,South
2025-07-23,ORD00147,CUST2977,Electronics,Headphones,1,56423.88,56423.88,East
2025-07-23,ORD02665,CUST1109,Home & Kitchen,Blender,2,3290.92,6581.84,Central
2025-07-23,ORD02035,CUST1690,Sports,Yoga Mat,2,3971.25,7942.5,North
2025-07-24,ORD03210,CUST1372,Books,Biography,2,1579.23,3158.46,South
2025-07-24,ORD00794,CUST2430,Books,Fiction,4,844.01,3376.05,East
2025-07-24,ORD01557,CUST2136,Home & Kitchen,Blender,1,9857.23,9857.23,South
2025-07-24,ORD03701,CUST2893,Electronics,Laptop,1,26943.77,26943.77,West
2025-07-24,ORD01993,CUST2305,Electronics,Smartphone,1,12320.75,12320.75,West
2025-07-24,ORD03072,CUST2950,Clothing,Jacket,5,1043.03,5215.15,North
2025-07-24,ORD02291,CUST1780,Home & Kitchen,Blender,2,13837.77,27675.54,South
2025-07-24,ORD00328,CUST1437,Electronics,Smartwatch,2,50560.38,101120.76,South
2025-07-24,ORD01532,CUST1112,Home & Kitchen,Blender,2,12233.86,24467.71,East
2025-07-24,ORD04496,CUST2603,Home & Kitchen,Blender,1,12560.45,12560.45,West
2025-07-24,ORD03473,CUST1683,Books,Comics,2,563.48,1126.96,West
2025-07-24,ORD00696,CUST1092,Home & Kitchen,Coffee Maker,2,9311.88,18623.76,North
2025-07-24,ORD04893,CUST2568,Home & Kitchen,Coffee Maker,1,7657.82,7657.82,Central
2025-07-25,ORD02544,CUST1148,Electronics,Tablet,4,65340.0,261359.99,South
2025-07-25,ORD03862,CUST1861,Home & Kitchen,Air Fryer,2,10948.39,21896.78,South
2025-07-25,ORD02353,CUST2325,Electronics,Smartphone,1,47956.49,47956.49,West
2025-07-25,ORD03110,CUST1102,Home & Kitchen,Blender,1,6558.96,6558.96,West
